"id1","id2","materials_1","ObjectTypes_1","materials_2","ObjectTypes_2","element_to_change","element_changed","partition","query"
"art_003009","art_005748","paper $ tinta","estampa $ element arquitectònic | obertura | component d'entrada | porta d'entrada $ espai de transport | via pública $ paisatge natural | vegetació | planta | planta fustera | planta herbàcia | pastura","paper $ tinta","estampa $ espai de transport | via pública | carrer $ element arquitectònic | element estructural | muntatge estructural | arcada","via pública","carrer","test_id","change public road for street."
"art_003127","art_002582","material tèxtil | drap","bodegó $ art $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura","material tèxtil | drap","bodegó $ contenidor | atuell | pot $ contenidor | atuell | pitxell $ component biològic | part de planta | flor $ component biològic | part de planta | fulla $ contenidor | contenidor culinari | recipient per beure | tassa $ pintura | pintura de cavallet $ pintura $ paisatge natural | vegetació | planta | angiospermes $ pintura","flor","fulla","test_id","change flower for leaf."
"art_004193","art_003447",,"estructura cerimonial | estructura religiosa | edifici religiós | església $ estructura residencial | habitatge | casa $ paisatge $ paisatge natural | relleu terrestre | muntanya $ pintura | pintura de cavallet $ pintura $ pintura",,"paisatge $ torre $ estructura industrial | estructura de metal·listeria | alt forn $ paisatge natural | relleu terrestre | turó $ pintura | pintura de cavallet $ pintura $ pintura","muntanya","turó","test_id","change mountain for hill."
"art_004252","art_002336","argila $ argila | ceràmica $ tint $ material vegetal | fusta | fusta tova | avet $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ pintura | esmalt $ argila | caolí","ceràmica","ceràmica","caolí","test_id","change ceramic for kaolin."
"art_004252","ceramic_011219","argila $ argila | ceràmica $ tint $ material vegetal | fusta | fusta tova | avet $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ argila | maó","ceràmica","ceràmica","maó","test_id","change ceramic for brick."
"art_004252","art_002336","argila $ argila | ceràmica $ tint $ material vegetal | fusta | fusta tova | avet $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ pintura | esmalt $ argila | caolí","ceràmica","engalba","caolí","test_id","change cutout for kaolin."
"art_004252","art_002420, art_002336, art_002331, art_001955, art_001480, ceramic_011219, ceramic_000048","argila $ argila | ceràmica $ tint $ material vegetal | fusta | fusta tova | avet $ pintura | esmalt $ argila | engalba","ceràmica","argila $ argila | ceràmica $ tint $ ocre $ pintura | esmalt","ceràmica","engalba","ceràmica","test_id","change cutout for ceramic."
"art_004252","ceramic_011219","argila $ argila | ceràmica $ tint $ material vegetal | fusta | fusta tova | avet $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ argila | maó","ceràmica","engalba","maó","test_id","change cutout for brick."
"art_004396","art_040360, art_040365, art_040393, art_040391, art_040401","paper","element arquitectònic | obertura | component d'entrada | porta d'entrada $ estampa | intaglio | gravat","paper","estampa $ estampa | intaglio | aiguafort $ full $ component biològic | component animal o humà | peu","gravat","aiguafort","test_id","change engraving for etching."
"art_004396","art_000755","paper","element arquitectònic | obertura | component d'entrada | porta d'entrada $ estampa | intaglio | gravat","paper","estampa | intaglio | gravat | gravat en coure","gravat","gravat en coure","test_id","change engraving for engraved copper."
"art_004526","art_015590","material tèxtil | drap","retrat $ indumentària | peça de vestir | peça de roba principal | brusa $ indumentària | accessori d'indumentària | accessori de vestir | pentinat | tall de pèl facial | bigoti $ pintura | pintura de cavallet $ pintura $ pintura","material tèxtil | drap","retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ pintura | pintura de cavallet $ pintura $ pintura","brusa","vestit","test_id","change blouse for dress."
"art_004634","art_040360, art_040365, art_040393, art_040391, art_040401","paper","edifici comercial | edifici mercantil | mercat $ indumentària | vestit $ estampa | intaglio | gravat","paper","estampa $ estampa | intaglio | aiguafort $ full $ component biològic | component animal o humà | peu","gravat","aiguafort","test_id","change engraving for etching."
"art_004634","art_000755","paper","edifici comercial | edifici mercantil | mercat $ indumentària | vestit $ estampa | intaglio | gravat","paper","estampa | intaglio | gravat | gravat en coure","gravat","gravat en coure","test_id","change engraving for engraved copper."
"art_004684","art_010048",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"bodegó $ component biològic | part de planta | fulla $ pintura | pintura de cavallet $ pintura $ contenidor | cistell $ pintura","flor","fulla","test_id","change flower for leaf."
"art_004684","jewelry_013240",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"component biològic | part de planta | llavor","flor","llavor","test_id","change flower for seed."
"art_004684","costume_011928",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | armilla $ indumentària | peça de vestir | peça de roba principal | pantalons | calçons $ indumentària | peça de vestir | peça de roba principal | jaqueta","vestit","armilla","test_id","change dress for waistcoat."
"art_004684","costume_011550",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"indumentària | roba esportiva | roba de platja | vestit de bany $ indumentària | roba esportiva | roba de platja | banyador","vestit","banyador","test_id","change dress for swimsuit."
"art_004684","costume_011959",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"indumentària | peça de vestir | peça de roba principal | faldilla $ indumentària | accessori d'indumentària | accessori de vestir | cinturó $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit $ indumentària | accessori d'indumentària | accessori de vestir | bufanda","vestit","faldilla","test_id","change dress for skirt."
"art_004684","costume_011909, costume_011928, costume_011959",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"indumentària | accessori d'indumentària | accessori de vestir | lligadura | indumentària per al cap | mocador de cap $ indumentària | accessori d'indumentària | accessori de vestir | calçat | sandàlia $ indumentària | peça de vestir | peça de roba principal | vestit $ contenidor | bossa $ indumentària | accessori d'indumentària | accessori de mà | bossa $ indumentària | peça de vestir | peça de roba principal | davantal $ indumentària | roba de protecció | davantal $ indumentària | accessori d'indumentària | accessori de vestir | cinturó $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | roba de dona","vestit","jaqueta","test_id","change dress for jacket."
"art_004684","art_016012",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | peça de vestir | peça de roba principal | justacós $ figura | bust $ component biològic | component animal o humà | cap $ retrat | autoretrat $ pintura | pintura de cavallet $ pintura $ pintura","vestit","justacós","test_id","change dress for justaucorps."
"art_004684","costume_011562",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","vestit","pantalons curts","test_id","change dress for shorts."
"art_004684","costume_041188",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura",,"indumentària | peça de vestir | peça de roba principal | vestit | vestit de bateig $ indumentària | accessori d'indumentària | accessori de vestir | lligadura","vestit","vestit de bateig","test_id","change dress for baptism dress."
"art_004960","art_010154, art_006453",,"retrat $ indumentària | accessori d'indumentària | accessori de vestir | pentinat | tall de pèl facial | bigoti $ indumentària | accessori d'indumentària | accessori de vestir | pentinat | tall de pèl facial | barba $ pintura | pintura de cavallet $ pintura $ indumentària | peça de vestir | peça de roba principal | sotana $ pintura",,"component d'indumentària | component d'armadura | component d'elm | cimera $ indumentària | roba de protecció | casc $ retrat $ llibre $ indumentària | accessori d'indumentària | accessori de vestir | pentinat | tall de pèl facial | barba $ indumentària | roba de protecció | armadura $ pintura | pintura de cavallet $ pintura $ pintura","bigoti","barba","test_id","change moustache for beard."
